ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,spore
3509,136,48.28,15.06,11.5,0.73,17.2,12.73,1.31,0.76,0.88,1
3510,177,50.87,18.57,12.14,0.86,19.31,12.0,1.53,0.65,0.94,1
3511,199,60.28,19.54,12.97,0.69,22.83,13.0,1.51,0.66,0.89,1
3512,528,137.5,62.96,10.68,0.35,59.03,12.76,5.9,0.17,0.81,1
3513,215,56.18,20.77,13.18,0.86,20.81,13.8,1.58,0.63,0.92,1
3514,174,50.04,17.02,13.01,0.87,17.72,13.0,1.31,0.76,0.92,1
3515,138,43.46,14.71,11.95,0.92,15.81,12.0,1.23,0.81,0.91,1
3516,215,56.53,20.86,13.12,0.85,21.54,14.0,1.59,0.63,0.92,1
3517,151,48.63,15.78,12.18,0.8,18.03,12.61,1.3,0.77,0.89,1
3518,200,53.11,19.68,12.94,0.89,20.25,13.86,1.52,0.66,0.93,1
3519,170,55.11,16.95,12.77,0.7,18.36,13.99,1.33,0.75,0.87,1
3520,170,49.46,18.01,12.02,0.87,19.21,13.42,1.5,0.67,0.93,1
3521,210,62.28,21.16,12.63,0.68,22.85,13.0,1.67,0.6,0.88,1
3522,214,56.77,21.04,12.95,0.83,22.14,13.87,1.63,0.62,0.9,1
3523,180,62.18,20.7,11.07,0.58,21.84,12.33,1.87,0.53,0.85,1
3524,140,43.46,15.49,11.51,0.93,16.4,12.49,1.35,0.74,0.92,1
3525,165,49.94,15.97,13.15,0.83,17.49,13.96,1.21,0.82,0.89,1
3526,128,41.21,12.99,12.55,0.95,14.42,12.0,1.04,0.97,0.93,1
3527,142,44.63,14.6,12.39,0.9,16.16,12.0,1.18,0.85,0.92,1
3528,130,42.63,14.18,11.67,0.9,15.81,12.52,1.21,0.82,0.91,1
3529,114,42.87,12.47,11.64,0.78,15.26,12.0,1.07,0.93,0.85,1
3530,462,105.78,42.96,13.69,0.52,42.19,15.69,3.14,0.32,0.83,0
3531,127,43.46,13.05,12.39,0.85,14.87,12.0,1.05,0.95,0.89,1
3532,116,40.28,13.12,11.26,0.9,14.87,12.0,1.17,0.86,0.9,1
3533,211,58.53,19.68,13.65,0.77,20.62,15.0,1.44,0.69,0.88,1
3534,231,65.94,20.93,14.05,0.67,22.8,14.25,1.49,0.67,0.88,1
3535,106,37.46,12.09,11.17,0.95,13.15,11.0,1.08,0.92,0.91,1
3536,212,55.7,19.25,14.03,0.86,19.92,14.42,1.37,0.73,0.9,1
3537,195,53.11,18.25,13.6,0.87,19.24,14.0,1.34,0.75,0.91,1
3538,148,46.87,17.54,10.74,0.85,19.1,11.87,1.63,0.61,0.93,1
3539,129,42.87,13.46,12.2,0.88,14.87,12.66,1.1,0.91,0.89,1
3540,507,201.72,36.4,17.73,0.16,57.8,31.3,2.05,0.49,0.35,0
3541,191,66.67,22.05,11.03,0.54,24.6,12.46,2.0,0.5,0.79,1
3542,293,82.08,35.36,10.55,0.55,34.99,11.63,3.35,0.3,0.86,0
3543,170,49.94,18.39,11.77,0.86,19.1,12.73,1.56,0.64,0.9,1
3544,161,49.11,19.25,10.65,0.84,19.72,11.87,1.81,0.55,0.9,1
3545,120,41.8,14.19,10.77,0.86,15.23,10.85,1.32,0.76,0.9,1
3547,179,51.94,18.69,12.19,0.83,19.7,13.42,1.53,0.65,0.88,1
3548,185,56.38,22.75,10.36,0.73,23.26,10.82,2.2,0.46,0.93,1
3549,162,51.36,20.03,10.3,0.77,20.62,11.2,1.95,0.51,0.89,1
3550,174,52.28,19.8,11.19,0.8,20.25,12.02,1.77,0.57,0.89,1
3551,180,53.94,20.87,10.98,0.78,22.63,12.02,1.9,0.53,0.9,1
3552,167,52.43,20.38,10.44,0.76,20.62,11.09,1.95,0.51,0.88,1
3553,196,54.28,20.76,12.02,0.84,21.47,12.97,1.73,0.58,0.92,1
3554,199,56.77,22.5,11.26,0.78,23.35,12.02,2.0,0.5,0.91,1
3555,158,48.04,17.95,11.21,0.86,18.38,12.0,1.6,0.62,0.92,1
3556,270,77.25,31.39,10.95,0.57,31.06,12.52,2.87,0.35,0.82,0
3557,196,55.11,19.6,12.73,0.81,20.25,13.46,1.54,0.65,0.9,1
3558,183,54.28,21.13,11.03,0.78,21.63,12.8,1.92,0.52,0.89,1
3559,177,52.53,20.02,11.26,0.81,20.81,12.07,1.78,0.56,0.9,1
3560,193,56.53,22.15,11.09,0.76,22.2,12.07,2.0,0.5,0.89,1
3561,172,51.46,19.69,11.12,0.82,20.25,12.0,1.77,0.56,0.92,1
3562,350,89.84,38.41,11.6,0.54,36.67,13.08,3.31,0.3,0.85,0
3563,175,52.87,20.77,10.73,0.79,20.88,11.64,1.94,0.52,0.91,1
3564,167,50.53,19.41,10.95,0.82,20.0,11.65,1.77,0.56,0.9,1
3565,169,51.36,19.84,10.84,0.81,20.81,11.78,1.83,0.55,0.89,1
3566,186,53.36,20.94,11.31,0.82,21.63,12.03,1.85,0.54,0.91,1
3567,164,51.11,20.14,10.37,0.79,20.12,11.14,1.94,0.51,0.9,1
3568,180,52.04,19.9,11.52,0.84,20.25,12.0,1.73,0.58,0.93,1
3569,131,44.53,15.47,10.78,0.83,16.49,11.33,1.44,0.7,0.87,1
3570,496,133.82,42.01,15.03,0.35,44.05,19.68,2.8,0.36,0.77,0
3571,149,46.04,16.9,11.23,0.88,17.09,11.0,1.51,0.66,0.94,1
3572,172,51.7,20.45,10.71,0.81,21.26,11.5,1.91,0.52,0.91,1
3573,192,52.77,20.55,11.9,0.87,21.1,12.73,1.73,0.58,0.91,1
3574,108,38.63,12.67,10.85,0.91,13.89,11.67,1.17,0.86,0.9,1
3575,124,42.63,16.22,9.74,0.86,17.09,10.0,1.67,0.6,0.93,1
3576,155,48.87,16.93,11.66,0.82,18.03,12.0,1.45,0.69,0.9,1
3577,309,80.57,33.6,11.71,0.6,32.65,13.44,2.87,0.35,0.85,0
3578,308,83.98,34.77,11.28,0.55,34.66,14.14,3.08,0.32,0.82,0
3579,154,47.94,18.8,10.43,0.84,19.24,11.16,1.8,0.55,0.9,1
3580,192,53.11,19.83,12.33,0.86,20.62,13.44,1.61,0.62,0.91,1
3581,172,58.77,21.29,10.29,0.63,23.32,12.36,2.07,0.48,0.82,0
3582,193,55.6,21.54,11.41,0.78,22.2,12.18,1.89,0.53,0.89,1
3583,207,65.01,22.16,11.9,0.62,24.08,14.11,1.86,0.54,0.84,1
3584,166,48.87,17.79,11.88,0.87,18.79,12.0,1.5,0.67,0.92,1
3585,154,48.28,17.9,10.95,0.83,19.72,12.33,1.63,0.61,0.9,1
3586,223,60.04,24.12,11.77,0.78,25.5,12.0,2.05,0.49,0.95,1
3587,215,64.18,21.4,12.79,0.66,21.84,14.12,1.67,0.6,0.84,1
3588,209,60.53,23.68,11.24,0.72,25.5,12.73,2.11,0.47,0.89,1
3589,204,62.77,20.72,12.53,0.65,21.63,15.56,1.65,0.6,0.79,1
3590,180,52.77,19.75,11.6,0.81,21.1,12.73,1.7,0.59,0.91,1
3591,204,56.77,20.79,12.5,0.8,21.93,13.42,1.66,0.6,0.89,1
3592,285,77.74,30.89,11.75,0.59,30.81,14.84,2.63,0.38,0.82,0
3593,227,67.84,22.71,12.72,0.62,23.77,14.0,1.78,0.56,0.86,1
3594,182,52.77,21.03,11.02,0.82,21.4,11.31,1.91,0.52,0.91,1
3595,491,104.81,27.83,22.46,0.56,32.7,24.71,1.24,0.81,0.84,0
3596,186,54.53,21.06,11.24,0.79,22.36,12.4,1.87,0.53,0.9,1
3597,208,58.28,21.35,12.4,0.77,21.84,13.0,1.72,0.58,0.9,1
3598,211,60.77,21.97,12.23,0.72,22.8,14.02,1.8,0.56,0.86,1
3599,197,54.77,21.86,11.47,0.83,22.2,12.02,1.91,0.52,0.92,1
3600,200,55.46,21.11,12.06,0.82,21.95,12.65,1.75,0.57,0.92,1
3601,202,59.7,20.2,12.73,0.71,22.36,13.0,1.59,0.63,0.89,1
3602,209,59.36,21.32,12.48,0.75,21.63,13.86,1.71,0.59,0.86,1
3603,184,53.46,20.9,11.21,0.81,20.62,11.0,1.86,0.54,0.93,1
3604,195,59.94,18.34,13.54,0.68,19.65,14.9,1.35,0.74,0.86,1
3605,179,54.77,21.42,10.64,0.75,22.67,12.02,2.01,0.5,0.88,1
3606,177,50.28,18.02,12.51,0.88,18.68,13.0,1.44,0.69,0.91,1
3607,193,53.46,20.18,12.17,0.85,20.62,12.75,1.66,0.6,0.93,1
3608,176,51.21,19.38,11.56,0.84,19.42,11.0,1.68,0.6,0.94,1
3609,184,53.21,20.36,11.51,0.82,20.62,11.0,1.77,0.57,0.93,1
3610,199,57.7,20.39,12.43,0.75,20.88,13.0,1.64,0.61,0.91,1
3611,204,57.36,22.45,11.57,0.78,22.8,12.78,1.94,0.52,0.88,1
3612,159,46.87,17.66,11.46,0.91,18.6,12.49,1.54,0.65,0.93,1
3613,297,79.84,33.37,11.33,0.59,32.7,12.64,2.94,0.34,0.84,1
3614,212,59.6,20.97,12.87,0.75,21.1,14.31,1.63,0.61,0.88,1
3615,242,67.36,23.23,13.27,0.67,23.41,16.55,1.75,0.57,0.83,1
3616,431,110.81,46.75,11.74,0.44,44.01,13.91,3.98,0.25,0.79,0
3617,174,52.18,19.52,11.35,0.8,20.81,12.02,1.72,0.58,0.89,1
3618,211,61.84,19.56,13.74,0.69,21.84,15.0,1.42,0.7,0.87,1
3619,163,48.87,17.85,11.63,0.86,19.31,12.0,1.53,0.65,0.92,1
3620,145,45.46,16.38,11.27,0.88,17.0,12.0,1.45,0.69,0.91,1
3621,313,86.53,37.95,10.5,0.53,36.06,11.44,3.61,0.28,0.86,0
3622,110,38.87,12.12,11.56,0.91,13.34,12.0,1.05,0.95,0.9,1
3623,194,56.87,20.86,11.84,0.75,21.95,12.64,1.76,0.57,0.89,1
3624,212,63.36,20.95,12.89,0.66,21.84,15.88,1.63,0.62,0.84,1
3625,222,63.25,20.04,14.11,0.7,21.26,16.74,1.42,0.7,0.83,1
3626,185,53.36,21.38,11.02,0.82,22.47,11.93,1.94,0.52,0.93,1
3627,203,58.18,21.83,11.84,0.75,22.85,13.74,1.84,0.54,0.88,1
3628,207,57.46,22.33,11.81,0.79,23.26,12.53,1.89,0.53,0.91,1
3629,202,57.11,20.96,12.27,0.78,22.14,12.0,1.71,0.59,0.93,1
3630,198,55.46,20.98,12.01,0.81,21.63,12.61,1.75,0.57,0.92,1
3631,204,56.87,22.53,11.53,0.79,22.56,12.0,1.95,0.51,0.92,1
3632,191,55.11,20.14,12.08,0.79,21.93,12.65,1.67,0.6,0.91,1
3633,197,52.87,19.19,13.07,0.89,20.25,13.0,1.47,0.68,0.92,1
3634,309,83.01,33.85,11.62,0.56,33.24,12.73,2.91,0.34,0.86,1
3635,241,65.84,21.18,14.49,0.7,22.2,16.16,1.46,0.68,0.86,1
3636,184,53.11,20.05,11.69,0.82,21.02,12.75,1.72,0.58,0.91,1
3637,147,47.94,18.68,10.02,0.8,19.1,10.78,1.86,0.54,0.88,1
3638,207,60.43,22.86,11.53,0.71,23.41,12.07,1.98,0.5,0.88,1
3639,193,53.94,21.07,11.67,0.83,21.4,12.4,1.81,0.55,0.91,1
3640,194,52.53,20.39,12.11,0.88,21.4,12.73,1.68,0.59,0.93,1
3641,186,62.53,21.94,10.8,0.6,25.06,12.07,2.03,0.49,0.86,1
3642,187,55.36,20.77,11.46,0.77,22.02,12.02,1.81,0.55,0.88,1
3643,152,49.36,18.12,10.68,0.78,19.42,11.65,1.7,0.59,0.9,1
3644,192,52.97,20.57,11.89,0.86,21.02,11.0,1.73,0.58,0.98,1
3645,181,55.7,19.62,11.74,0.73,20.4,11.93,1.67,0.6,0.9,1
3646,195,55.46,22.41,11.08,0.8,22.36,11.0,2.02,0.49,0.93,1
3647,158,48.28,17.57,11.45,0.85,18.6,12.07,1.53,0.65,0.91,1
3648,210,67.94,21.68,12.33,0.57,21.93,13.0,1.76,0.57,0.89,1
3649,201,56.77,22.27,11.49,0.78,22.8,12.29,1.94,0.52,0.89,1
3650,186,54.28,20.7,11.44,0.79,21.59,12.0,1.81,0.55,0.91,1
3651,182,53.46,19.57,11.84,0.8,19.92,12.0,1.65,0.61,0.93,1
3652,177,53.46,20.91,10.78,0.78,20.62,11.0,1.94,0.52,0.92,1
3653,189,52.28,19.44,12.38,0.87,20.4,12.0,1.57,0.64,0.93,1
3654,203,55.01,21.23,12.18,0.84,21.47,12.73,1.74,0.57,0.91,1
3655,187,55.01,20.37,11.69,0.78,20.62,13.0,1.74,0.57,0.87,1
3656,168,49.46,17.92,11.93,0.86,18.87,13.0,1.5,0.67,0.91,1
3657,171,51.36,19.16,11.36,0.81,19.85,12.18,1.69,0.59,0.89,1
3658,175,52.87,20.96,10.63,0.79,22.67,11.63,1.97,0.51,0.93,1
3659,214,57.11,21.52,12.66,0.82,22.67,14.06,1.7,0.59,0.91,1
3660,179,54.18,19.49,11.69,0.77,20.0,12.62,1.67,0.6,0.88,1
3661,188,55.46,21.52,11.13,0.77,21.84,11.0,1.93,0.52,0.93,1
3662,191,56.77,21.96,11.07,0.74,23.02,11.93,1.98,0.5,0.9,1
3663,114,39.46,13.41,10.82,0.92,13.93,11.51,1.24,0.81,0.91,1
3664,188,53.21,21.18,11.3,0.83,21.19,11.0,1.87,0.53,0.95,1
3665,172,50.28,18.98,11.54,0.85,19.65,12.0,1.64,0.61,0.92,1
3666,217,59.46,22.64,12.21,0.77,23.09,12.87,1.85,0.54,0.91,1
3667,195,55.36,20.86,11.9,0.8,21.47,13.31,1.75,0.57,0.89,1
3668,177,53.94,20.87,10.8,0.76,21.93,11.63,1.93,0.52,0.9,1
3669,156,47.46,16.95,11.72,0.87,17.72,12.0,1.45,0.69,0.92,1
3670,220,77.5,21.19,13.22,0.46,25.24,16.74,1.6,0.62,0.78,1
3671,135,44.04,15.62,11.0,0.87,17.03,11.63,1.42,0.7,0.93,1
3672,189,54.53,21.63,11.13,0.8,22.2,11.83,1.94,0.51,0.91,1
3673,583,139.88,34.43,21.56,0.37,44.69,28.17,1.6,0.63,0.7,0
3674,204,61.11,22.35,11.62,0.69,21.95,12.37,1.92,0.52,0.88,1
3675,305,82.18,35.66,10.89,0.57,34.21,11.63,3.28,0.31,0.87,0
3676,199,55.6,21.1,12.01,0.81,21.93,13.42,1.76,0.57,0.89,1
3677,202,56.77,21.33,12.06,0.79,21.95,13.15,1.77,0.57,0.89,1
3678,172,52.28,19.69,11.12,0.79,20.62,11.83,1.77,0.56,0.92,1
3679,182,53.11,19.91,11.64,0.81,20.62,13.34,1.71,0.58,0.88,1
3680,197,62.18,21.39,11.73,0.64,22.8,15.53,1.82,0.55,0.83,1
3681,200,58.77,22.14,11.5,0.73,23.43,12.83,1.93,0.52,0.87,1
3682,176,50.04,19.14,11.71,0.88,19.24,11.0,1.63,0.61,0.95,1
3683,189,55.11,20.42,11.78,0.78,21.63,13.42,1.73,0.58,0.88,1
3684,162,48.28,16.61,12.42,0.87,17.72,13.0,1.34,0.75,0.91,1
3685,302,85.74,32.28,11.91,0.52,31.91,15.46,2.71,0.37,0.77,1
3686,559,129.88,54.29,13.11,0.42,52.39,16.15,4.14,0.24,0.81,0
3687,204,58.28,21.49,12.09,0.75,23.85,12.87,1.78,0.56,0.9,1
3688,157,46.87,16.82,11.89,0.9,17.69,12.65,1.42,0.71,0.93,1
3689,194,53.94,19.89,12.42,0.84,20.62,13.96,1.6,0.62,0.9,1
3690,193,56.18,20.67,11.89,0.77,22.02,13.44,1.74,0.58,0.88,1
3691,190,57.11,20.92,11.56,0.73,22.83,12.74,1.81,0.55,0.88,1
3692,166,50.04,17.91,11.8,0.83,18.44,12.0,1.52,0.66,0.91,1
3693,197,61.5,24.71,10.15,0.65,25.24,11.31,2.43,0.41,0.87,1
3694,165,50.53,19.46,10.79,0.81,20.52,11.93,1.8,0.55,0.9,1
3695,181,52.53,19.92,11.57,0.82,20.52,12.69,1.72,0.58,0.9,1
3696,195,55.7,21.19,11.72,0.79,21.95,12.33,1.81,0.55,0.92,1
3697,297,77.5,33.46,11.3,0.62,32.8,12.8,2.96,0.34,0.85,1
3698,182,53.7,19.75,11.73,0.79,20.4,12.68,1.68,0.59,0.88,1
3699,198,54.87,19.97,12.63,0.83,20.88,13.0,1.58,0.63,0.91,1
3700,200,55.36,22.13,11.51,0.82,22.47,12.2,1.92,0.52,0.91,1
3702,193,55.36,21.97,11.18,0.79,22.8,12.02,1.96,0.51,0.91,1
3703,304,78.91,32.79,11.8,0.61,32.65,13.33,2.78,0.36,0.86,0
3704,297,82.08,34.45,10.98,0.55,33.54,12.52,3.14,0.32,0.83,0
3705,161,50.28,18.1,11.32,0.8,20.25,12.35,1.6,0.63,0.89,1
3706,221,60.77,21.49,13.1,0.75,22.2,13.95,1.64,0.61,0.88,1
3707,183,52.77,20.43,11.4,0.83,21.26,12.02,1.79,0.56,0.91,1
3708,191,56.53,21.03,11.56,0.75,22.8,12.69,1.82,0.55,0.91,1
3709,208,57.6,22.02,12.03,0.79,22.67,12.73,1.83,0.55,0.9,1
3710,171,51.11,19.09,11.4,0.82,20.0,12.73,1.67,0.6,0.9,1
3711,167,50.77,18.76,11.33,0.81,19.72,12.02,1.66,0.6,0.88,1
3712,206,62.28,21.17,12.39,0.67,22.2,13.06,1.71,0.59,0.87,1
3713,161,52.28,19.03,10.77,0.74,20.62,11.54,1.77,0.57,0.89,1
3714,196,57.11,21.14,11.8,0.76,22.56,12.0,1.79,0.56,0.91,1
3715,189,54.53,20.04,12.01,0.8,21.4,13.44,1.67,0.6,0.87,1
3716,194,55.7,21.75,11.36,0.79,22.36,12.48,1.91,0.52,0.91,1
3717,208,58.63,23.48,11.28,0.76,24.7,12.0,2.08,0.48,0.93,1
3718,429,123.3,35.77,15.27,0.35,38.83,20.16,2.34,0.43,0.69,1
3719,205,64.18,21.91,11.91,0.63,23.09,13.0,1.84,0.54,0.84,1
3720,225,61.36,24.91,11.5,0.75,25.3,12.58,2.17,0.46,0.91,1
3721,186,52.87,20.23,11.71,0.84,20.62,12.0,1.73,0.58,0.92,1
3722,206,56.53,19.91,13.17,0.81,21.02,14.0,1.51,0.66,0.9,1
3736,121,43.8,12.61,12.22,0.79,15.26,12.0,1.03,0.97,0.89,1
3738,323,102.57,31.37,13.11,0.39,35.47,15.56,2.39,0.42,0.77,0
3739,167,50.28,17.97,11.83,0.83,19.24,13.0,1.52,0.66,0.91,1
3799,486,137.72,63.06,9.81,0.32,59.41,13.33,6.43,0.16,0.73,0
3814,148,49.7,15.55,12.12,0.75,17.8,14.0,1.28,0.78,0.85,0
3827,574,116.95,32.94,22.19,0.53,38.95,24.75,1.48,0.67,0.85,0
3854,341,101.88,38.74,11.21,0.41,39.05,16.16,3.46,0.29,0.67,0
3865,221,62.43,23.36,12.05,0.71,24.6,12.9,1.94,0.52,0.88,1
3872,287,84.08,33.62,10.87,0.51,33.6,13.03,3.09,0.32,0.81,0
3875,501,127.4,46.32,13.77,0.39,46.17,18.16,3.36,0.3,0.75,0
3934,147,60.04,15.19,12.32,0.51,21.38,13.82,1.23,0.81,0.71,0
3946,188,55.11,20.24,11.83,0.78,20.88,13.18,1.71,0.58,0.88,1
3963,263,80.43,32.47,10.31,0.51,33.84,12.52,3.15,0.32,0.85,1
3965,560,122.71,44.19,16.14,0.47,47.27,20.08,2.74,0.37,0.79,0
3966,165,56.18,19.22,10.93,0.66,21.63,13.28,1.76,0.57,0.81,0
3967,164,51.94,18.64,11.2,0.76,20.52,12.02,1.66,0.6,0.9,1
3970,134,42.87,15.17,11.25,0.92,16.28,12.02,1.35,0.74,0.92,1
3972,395,92.81,32.56,15.45,0.58,35.36,17.82,2.11,0.47,0.87,1
3975,255,68.67,26.05,12.46,0.68,28.6,13.96,2.09,0.48,0.88,1
3996,228,74.08,22.16,13.1,0.52,24.41,17.1,1.69,0.59,0.75,1
3997,148,46.04,14.6,12.91,0.88,16.4,14.0,1.13,0.88,0.91,1
3998,334,80.08,28.33,15.01,0.65,30.0,18.18,1.89,0.53,0.86,1
4005,183,50.87,18.52,12.58,0.89,19.31,13.0,1.47,0.68,0.92,1
4007,235,59.7,21.39,13.99,0.83,21.95,14.23,1.53,0.65,0.93,1
4010,113,38.63,12.39,11.62,0.95,13.42,12.0,1.07,0.94,0.93,1
4013,178,50.28,17.41,13.02,0.88,17.72,13.0,1.34,0.75,0.92,1
4017,592,150.37,39.02,19.32,0.33,51.62,26.07,2.02,0.5,0.64,0
4022,190,69.94,22.52,10.74,0.49,26.0,13.82,2.1,0.48,0.78,1
4035,244,64.43,20.32,15.29,0.74,21.59,16.99,1.33,0.75,0.88,1
4036,180,50.28,17.51,13.09,0.89,18.87,14.0,1.34,0.75,0.92,1
4037,165,51.11,16.33,12.86,0.79,18.87,14.14,1.27,0.79,0.86,1
4040,228,60.77,22.33,13.0,0.78,24.08,14.14,1.72,0.58,0.89,1
4041,166,54.28,17.14,12.33,0.71,19.72,13.0,1.39,0.72,0.87,1
4042,224,62.08,20.26,14.08,0.73,21.54,16.6,1.44,0.69,0.85,1
4043,151,50.28,14.67,13.1,0.75,17.2,13.0,1.12,0.89,0.86,1
4044,193,57.94,20.04,12.26,0.72,22.67,13.44,1.63,0.61,0.88,1
4045,218,56.77,21.42,12.96,0.85,22.67,13.44,1.65,0.61,0.92,1
4046,243,72.67,26.06,11.87,0.58,27.2,13.43,2.19,0.46,0.84,1
4047,213,63.25,20.52,13.22,0.67,21.95,15.88,1.55,0.64,0.83,1
4048,175,51.7,18.39,12.11,0.82,20.62,13.44,1.52,0.66,0.91,1
4051,108,41.7,12.4,11.09,0.78,14.76,12.0,1.12,0.89,0.86,1
4054,209,54.87,20.09,13.24,0.87,21.47,14.0,1.52,0.66,0.93,1
4055,311,73.25,25.27,15.67,0.73,26.31,17.22,1.61,0.62,0.89,1
4056,133,42.63,13.53,12.51,0.92,15.0,12.0,1.08,0.92,0.92,1
4057,224,68.77,24.65,11.57,0.6,27.86,13.27,2.13,0.47,0.83,1
4058,193,56.28,20.08,12.24,0.77,21.54,13.27,1.64,0.61,0.88,1
4059,191,57.6,20.36,11.94,0.72,21.93,13.08,1.7,0.59,0.87,1
4062,165,51.94,17.41,12.07,0.77,18.36,13.4,1.44,0.69,0.86,1
4065,158,46.63,15.38,13.08,0.91,17.0,13.0,1.18,0.85,0.93,1
4066,146,44.04,15.16,12.26,0.95,16.16,12.0,1.24,0.81,0.94,1
4074,155,47.21,16.82,11.73,0.87,18.44,12.52,1.43,0.7,0.93,1
4076,153,45.46,15.39,12.66,0.93,16.4,13.86,1.22,0.82,0.92,1
4077,220,57.21,20.68,13.54,0.84,21.95,13.0,1.53,0.65,0.95,1
4079,135,45.7,13.72,12.53,0.81,15.56,13.42,1.1,0.91,0.87,1
4081,261,62.04,22.75,14.6,0.85,23.09,14.0,1.56,0.64,0.95,1
4082,111,38.87,12.66,11.16,0.92,13.6,12.0,1.13,0.88,0.9,1
4083,172,54.53,18.44,11.87,0.73,22.02,13.43,1.55,0.64,0.85,1
4085,155,47.46,15.66,12.61,0.86,17.03,13.18,1.24,0.81,0.9,1
4087,132,42.04,14.39,11.68,0.94,15.0,12.0,1.23,0.81,0.93,1
4089,378,81.5,30.95,15.55,0.72,31.38,17.0,1.99,0.5,0.89,0
4091,120,40.38,12.68,12.05,0.92,14.42,12.0,1.05,0.95,0.93,1
4092,191,52.87,17.31,14.05,0.86,18.79,14.79,1.23,0.81,0.92,0
4093,340,80.67,30.92,14.0,0.66,32.31,15.63,2.21,0.45,0.89,1
4095,158,50.04,16.9,11.9,0.79,19.24,12.0,1.42,0.7,0.9,1
4096,229,57.7,21.46,13.59,0.86,23.02,14.6,1.58,0.63,0.94,1
4098,145,44.87,15.2,12.15,0.91,16.16,12.97,1.25,0.8,0.9,1
4099,149,45.46,15.62,12.14,0.91,16.64,13.31,1.29,0.78,0.91,1
4101,205,56.53,21.38,12.21,0.81,22.47,13.1,1.75,0.57,0.91,1
4102,156,48.04,14.87,13.36,0.85,16.4,13.0,1.11,0.9,0.93,1
4104,213,59.94,20.32,13.34,0.74,23.41,14.0,1.52,0.66,0.88,1
4105,226,60.77,22.57,12.75,0.77,24.76,13.74,1.77,0.57,0.91,1
4109,231,66.53,22.96,12.81,0.66,24.33,13.0,1.79,0.56,0.87,1
4111,137,45.46,14.44,12.08,0.83,15.65,13.0,1.19,0.84,0.9,1
4112,188,56.77,19.02,12.59,0.73,20.81,14.63,1.51,0.66,0.85,1
4115,145,46.28,15.55,11.87,0.85,17.8,12.73,1.31,0.76,0.93,1
4120,220,58.28,20.78,13.48,0.81,21.19,14.0,1.54,0.65,0.91,1
4122,164,49.46,16.6,12.58,0.84,18.6,14.14,1.32,0.76,0.91,1
4124,191,61.6,18.94,12.84,0.63,21.93,15.41,1.48,0.68,0.83,1
4125,119,40.04,13.16,11.51,0.93,14.32,12.0,1.14,0.87,0.9,1
4128,104,38.04,13.35,9.92,0.9,14.76,10.61,1.35,0.74,0.91,1
4129,148,46.04,16.04,11.75,0.88,17.49,12.0,1.37,0.73,0.93,1
4133,147,47.11,16.23,11.53,0.83,17.49,12.85,1.41,0.71,0.87,1
4134,303,76.08,28.26,13.65,0.66,29.83,16.03,2.07,0.48,0.88,1
4137,128,42.38,13.0,12.54,0.9,14.87,12.0,1.04,0.96,0.93,1
4138,173,51.7,15.7,14.03,0.81,18.03,15.0,1.12,0.89,0.9,1
4142,149,44.28,15.11,12.56,0.95,16.16,13.0,1.2,0.83,0.92,1
4145,346,93.15,38.12,11.56,0.5,39.4,13.68,3.3,0.3,0.81,1
4149,374,93.15,35.24,13.51,0.54,36.4,18.58,2.61,0.38,0.77,0
4150,129,42.87,13.55,12.12,0.88,14.87,12.0,1.12,0.89,0.9,1
4153,356,92.23,35.85,12.64,0.53,37.64,15.46,2.84,0.35,0.81,0
4154,191,56.53,19.68,12.35,0.75,21.93,13.86,1.59,0.63,0.87,1
4158,194,61.94,23.49,10.51,0.64,24.17,12.85,2.23,0.45,0.83,1
4159,101,36.63,12.01,10.71,0.95,13.0,11.0,1.12,0.89,0.92,1
4162,148,48.28,14.99,12.57,0.8,16.76,13.73,1.19,0.84,0.87,1
4163,174,49.94,18.02,12.29,0.88,18.97,13.31,1.47,0.68,0.91,1
4167,182,53.11,18.73,12.37,0.81,20.52,13.6,1.51,0.66,0.88,1
4169,372,99.05,39.41,12.02,0.48,39.7,14.14,3.28,0.3,0.82,1
4170,414,95.74,35.82,14.72,0.57,38.59,18.18,2.43,0.41,0.84,1
4175,170,52.53,18.04,12.0,0.77,20.52,13.39,1.5,0.67,0.88,1
4178,169,52.28,17.91,12.02,0.78,20.52,12.76,1.49,0.67,0.9,1
4183,116,39.8,14.19,10.41,0.92,15.81,11.0,1.36,0.73,0.94,1
4184,150,49.6,14.83,12.88,0.77,17.26,13.31,1.15,0.87,0.87,1
4185,147,50.53,15.24,12.28,0.72,17.0,13.28,1.24,0.81,0.87,1
4187,324,73.01,29.13,14.16,0.76,30.41,15.24,2.06,0.49,0.92,1
4192,348,95.98,38.62,11.47,0.47,38.28,14.76,3.37,0.3,0.76,0
4193,160,51.46,16.02,12.72,0.76,18.36,12.92,1.26,0.79,0.88,1
4194,373,94.33,30.8,15.42,0.53,33.38,18.0,2.0,0.5,0.82,1
4195,389,96.33,36.66,13.51,0.53,39.4,16.48,2.71,0.37,0.81,0
4198,156,46.53,14.87,13.36,0.91,16.55,14.14,1.11,0.9,0.9,1
4201,195,63.36,24.32,10.21,0.61,24.74,11.67,2.38,0.42,0.84,0
4202,215,64.43,21.94,12.48,0.65,23.54,13.97,1.76,0.57,0.84,0
4203,342,93.6,36.19,12.03,0.49,37.11,14.6,3.01,0.33,0.8,1
